,Depth ice/snow [m],δD H2O [‰ SMOW],δ18O H2O [‰ SMOW],Estimated Age [ka BP],Milan_ECC,Milan_OMEGA,Milan_OBL,Milan_PREC,Milan_90SJune,Milan_90SDec,delta-iso18o-Base at 6.6m,0.6*iso18o-Base at 6.6m,0.7*iso18o-Base at 6.6m,0.4*iso18o-Base at 6.6m,nearest_temp_age,Volume – km3,CO2,CH4
791,441.65,-416.2,-52.87,26.709645,0.017925235435000002,20.833751000000028,22.30116343,0.006336282700000008,0.0,522.9840791,-2.6939999999999955,-1.6163999999999972,-1.8857999999999968,-1.0775999999999983,,0.0,191.23748612370758,380.49440283799754
792,442.2,-417.6,-53.02,26.768739999999998,0.01790768422,19.876412000000037,22.29726316,0.006056172400000012,0.0,522.6046892,-2.844000000000001,-1.7064000000000006,-1.9908000000000008,-1.1376000000000006,,0.0,191.17102702702704,382.4244157891772
793,442.75,-421.6,-53.44,26.827975000000002,0.017890091425,18.916804999999965,22.29335365,0.00577539849999999,0.0,522.2244005,-3.263999999999996,-1.9583999999999975,-2.284799999999997,-1.3055999999999983,,0.0,191.1044104843098,384.3590010698801
794,443.3,-416.6,-52.93,26.887240000000002,0.01787248972,17.956711999999968,22.28944216,0.005494482399999991,0.0,521.8439192,-2.753999999999998,-1.6523999999999985,-1.9277999999999984,-1.1015999999999992,,0.0,191.03776020315618,386.29456613548064
795,443.85,-423.8,-53.75,26.946530000000003,0.01785488059,16.996213999999952,22.28552902,0.005213447799999987,0.0,521.4632774,-3.573999999999998,-2.1443999999999988,-2.5017999999999985,-1.4295999999999993,,0.0,190.97108180663884,388.23094768849603
796,444.4,-414.2,-52.57,27.00798,0.01783655014,16.0012826,22.28169676,0.004920419200000001,0.0,521.0722796,-2.3939999999999984,-1.436399999999999,-1.6757999999999988,-0.9575999999999993,,0.0,190.90197424269908,390.2378737541528
797,444.95,-417.8,-52.87,27.07024,0.01781743632,14.997028800000027,22.27933088,0.004611609600000008,0.0,520.6999648,-2.6939999999999955,-1.6163999999999972,-1.8857999999999968,-1.0775999999999983,,0.0,190.83195574097587,392.2712540120502
798,445.5,-416.9,-53.0,27.132550000000002,0.01779830715,13.991968499999967,22.2769631,0.004302551999999991,0.0,520.327351,-2.823999999999998,-1.6943999999999988,-1.9767999999999986,-1.1295999999999993,,0.0,190.7618810085253,394.30626724477736
799,446.05,-419.1,-53.15,27.194175,0.017779388275,12.997957249999978,22.27462135,0.003996891999999993,0.0,519.9588335,-2.9739999999999966,-1.784399999999998,-2.0817999999999977,-1.1895999999999987,,0.0,190.6925766370397,396.318908722338
800,446.6,-417.3,-52.93,27.248900000000003,0.0177625877,12.115242999999957,22.2725418,0.0037254559999999872,0.0,519.631578,-2.753999999999998,-1.6523999999999985,-1.9277999999999984,-1.1015999999999992,,0.0,190.63103210593144,398.1061996734051
801,447.15,-419.1,-53.16,27.303624999999997,0.017745787125000002,11.232528750000053,22.27046225,0.0034540200000000164,0.0,519.3043225,-2.9839999999999947,-1.7903999999999967,-2.088799999999996,-1.193599999999998,,0.0,190.56948757482314,399.89349062447195
802,447.7,-420.3,-53.38,27.358349999999998,0.01772898655,10.349814500000033,22.2683827,0.00318258400000001,0.0,518.977067,-3.2040000000000006,-1.9224000000000003,-2.2428000000000003,-1.2816000000000003,,0.0,190.50794304371485,401.6807815755391
803,448.25,-422.5,-53.59,27.4126,0.017712331799999998,9.47476199999998,22.2663212,0.0029135039999999943,0.0,518.652652,-3.4140000000000015,-2.048400000000001,-2.389800000000001,-1.3656000000000006,,0.0,190.4469327045166,403.45255926572446
804,448.8,-417.7,-52.94,27.46628,0.017695852039999998,8.60890359999998,22.26428136,0.002647251199999994,0.0,518.3316456,-2.763999999999996,-1.6583999999999974,-1.934799999999997,-1.1055999999999984,,0.0,190.38656339561038,405.20572104285156
805,449.35,-425.4,-53.96,27.519995,0.017679361535,7.742480649999974,22.26224019,0.002380824799999992,0.0,518.0104299,-3.783999999999999,-2.270399999999999,-2.648799999999999,-1.5135999999999996,,0.0,190.32615472519498,393.4155591054307
806,449.9,-420.8,-53.38,27.573729999999998,0.01766286489,6.875735100000037,22.26019826,0.002114299200000012,0.0,517.6890946,-3.2040000000000006,-1.9224000000000003,-2.2428000000000003,-1.2816000000000003,,0.0,190.26572356248866,370.41079872204546
807,450.45,-421.1,-53.33,27.626835,0.017646561655,6.0191514500000025,22.25818027,0.0018508984000000011,0.0,517.3715267,-3.1539999999999964,-1.8923999999999976,-2.207799999999997,-1.2615999999999987,,0.0,190.20600090694722,347.6757507987215
808,451.0,-424.1,-53.83,27.6798,0.0176303014,5.164825999999996,22.2561676,0.0015881919999999991,0.0,517.054796,-3.6539999999999964,-2.192399999999998,-2.557799999999997,-1.4615999999999987,,0.0,190.1464356974424,341.3482944344705
809,451.55,-426.8,-54.25,27.732765,0.017614041145,4.3105005499999915,22.25415493,0.0013254855999999971,0.0,516.7380653,-4.073999999999998,-2.4443999999999986,-2.8517999999999986,-1.6295999999999993,,0.0,190.0868704879376,345.1518850987434
810,452.1,-425.9,-53.93,27.786340000000003,0.017597593619999997,3.4463357999999555,22.25211908,0.0010597535999999864,0.0,516.4176868,-3.753999999999998,-2.2523999999999984,-2.6277999999999984,-1.5015999999999992,,0.0,190.02661926355884,348.99928186714567
811,452.65,-420.9,-53.31,27.842659999999995,0.017580303380000002,2.5378942000000784,22.24997892,0.0007804064000000244,0.0,516.0808932,-3.1340000000000003,-1.8804,-2.1938,-1.2536000000000003,,0.0,189.96328097224742,353.043806104129
812,453.2,-421.9,-53.44,27.898979999999998,0.01756301314,1.6294526000000307,22.24783876,0.0005010592000000095,0.0,515.7440996,-3.263999999999996,-1.9583999999999975,-2.284799999999997,-1.3055999999999983,,0.0,189.89994268093596,357.088330341113
813,453.75,-421.7,-53.47,27.955299999999998,0.0175457229,0.721011000000038,22.2456986,0.00022171200000001192,0.0,515.407306,-3.293999999999997,-1.9763999999999982,-2.305799999999998,-1.3175999999999988,,0.0,189.8366043896245,361.1328545780968
814,454.3,-422.6,-53.38,28.01066,0.01752865276,3.6669334000004974,22.24390406,-5.063500000000687e-05,0.0,515.0857406,-3.2040000000000006,-1.9224000000000003,-2.2428000000000003,-1.2816000000000003,,0.0,189.7743457282786,365.1084380610414
815,454.85,-429.8,-54.49,28.065220000000004,0.01751152092,22.43502780000124,22.24341302,-0.00030979500000001716,0.0,514.8080302,-4.314,-2.5884,-3.0198,-1.7256,,0.0,189.71298675857065,369.02657091561963
816,455.4,-423.9,-53.61,28.11974,0.01749440164,41.18936260000006,22.24292234,-0.0005687650000000008,0.0,514.5305234,-3.4339999999999975,-2.0603999999999982,-2.403799999999998,-1.373599999999999,,0.0,189.65167277344457,371.59647058823526
817,455.95,-421.9,-53.37,28.174245,0.01747728707,59.93853754999969,22.242431794999998,-0.0008276637499999957,0.0,514.25309295,-3.1939999999999955,-1.9163999999999972,-2.2357999999999967,-1.2775999999999983,,0.0,189.59037565753673,372.7987867647059
818,456.5,-425.8,-53.79,28.22985,0.0174598271,79.06610149999966,22.241931349999998,-0.0010917874999999953,0.0,513.9700635,-3.613999999999997,-2.1683999999999983,-2.529799999999998,-1.4455999999999989,,0.0,189.5278414656267,374.02536764705883
819,457.05,-426.0,-53.93,28.285565000000002,0.017442332589999998,98.23150435000063,22.241429915,-0.0013564337500000087,0.0,513.68647415,-3.753999999999998,-2.2523999999999984,-2.6277999999999984,-1.5015999999999992,,0.0,189.46518356611645,375.25437500000004
820,457.6,-425.7,-53.73,28.34128,0.017424838079999998,117.3969072000004,22.24092848,-0.0016210800000000054,0.0,513.4028848,-3.553999999999995,-2.132399999999997,-2.4877999999999965,-1.421599999999998,,0.0,189.4025256666062,376.4833823529412
821,458.15,-426.4,-54.21,28.396679999999996,0.01740744248,136.45395319999875,22.24042988,-0.0018842299999999826,0.0,513.1208988,-4.033999999999999,-2.4203999999999994,-2.823799999999999,-1.6135999999999997,,0.0,189.3402220206784,382.06691042047487
822,458.7,-434.2,-55.16,28.45124,0.01739031064,155.22204759999948,22.23993884,-0.002143389999999993,0.0,512.8431884,-4.983999999999995,-2.9903999999999966,-3.488799999999996,-1.993599999999998,,0.0,189.27886305097044,390.71139549055437
823,459.25,-427.5,-54.19,28.505775,0.01737318665,173.98154224999996,22.239448024999998,-0.0024024312499999994,0.0,512.56560525,-4.013999999999996,-2.408399999999997,-2.809799999999997,-1.6055999999999984,,0.0,189.21753219662617,399.3519195612431
824,459.8,-429.9,-54.53,28.560280000000002,0.01735607208,192.7307172000008,22.23895748,-0.0026613300000000112,0.0,512.2881748,-4.353999999999999,-2.6123999999999996,-3.047799999999999,-1.7415999999999998,,0.0,189.1562350807183,403.0
825,460.35,-428.1,-54.19,28.611950000000004,0.017339847699999997,210.5046805000013,22.23849245,-0.0029067625000000178,0.0,512.0251744999999,-4.013999999999996,-2.408399999999997,-2.809799999999997,-1.6055999999999984,,0.0,189.09812624705242,396.1967455621274
826,460.9,-426.1,-53.92,28.662,0.017324132,227.72137999999967,22.238042,-0.0031444999999999954,0.0,511.77042,-3.7439999999999998,-2.2464,-2.6207999999999996,-1.4976,,0.0,189.04183928895338,365.100591715977
827,461.45,-438.3,-55.5,28.712094999999998,0.01730840217,244.95355904999928,22.237591145,-0.00338245124999999,0.0,511.51543645000004,-5.323999999999998,-3.1943999999999986,-3.7267999999999986,-2.1295999999999995,,0.0,188.98550172319972,380.68938572719094
828,462.0,-429.4,-54.47,28.7622,0.0172926692,262.189178,22.2371402,-0.00362045,0.0,511.260402,-4.293999999999997,-2.5763999999999982,-3.0057999999999976,-1.717599999999999,,0.0,188.92915291130055,370.2791327913279
829,462.55,-434.5,-55.11,28.81302,0.01727671172,279.6707498000006,22.23668282,-0.003861845000000008,0.0,511.0017282,-4.9339999999999975,-2.9603999999999986,-3.453799999999998,-1.9735999999999991,,0.0,188.87199999999999,359.72032520325183
830,463.1,-433.9,-55.04,28.863850000000003,0.0172607511,297.155761500001,22.236225349999998,-0.004103287500000013,0.0,510.7430035,-4.863999999999997,-2.9183999999999983,-3.404799999999998,-1.9455999999999989,,0.0,188.81483584255395,367.363754045308
831,463.65,-434.6,-55.19,28.914724999999997,0.01724477635,314.656252749999,22.235767475,-0.004344943749999986,0.0,510.48404975,-5.013999999999996,-3.0083999999999973,-3.5097999999999967,-2.0055999999999985,,0.0,188.75762107745328,378.5595469255657
832,464.2,-439.3,-55.66,28.96578,0.01722874508,332.2186621999996,22.235307979999998,-0.004587454999999994,0.0,510.2241798,-5.483999999999995,-3.290399999999997,-3.838799999999996,-2.1935999999999978,,0.0,188.70020388173407,389.79495145631046
833,464.75,-431.6,-54.66,29.01715,0.0172125806,343.717658,22.235343,-0.004821687000000003,0.0,509.9839725,-4.483999999999995,-2.690399999999997,-3.1387999999999963,-1.7935999999999979,,0.0,188.64243243243243,390.85794512981033
834,465.3,-432.0,-54.81,29.068520000000003,0.017196347679999998,342.9019024,22.2363704,-0.005036413600000012,0.0,509.786198,-4.634,-2.7804,-3.2438000000000002,-1.8536000000000001,,0.0,188.5846609831308,389.4391456453691
835,465.85,-435.5,-55.27,29.11989,0.01718011476,342.0861468,22.2373978,-0.005251140200000007,0.0,509.5884235,-5.094000000000001,-3.0564000000000004,-3.5658000000000007,-2.0376000000000007,,0.0,188.52688953382912,388.02034616092794
836,466.4,-429.4,-54.27,29.17018,0.017164223120000002,341.28754160000005,22.238403599999998,-0.005461352399999993,0.0,509.394807,-4.094000000000001,-2.456400000000001,-2.8658000000000006,-1.6376000000000006,,0.0,188.57440155120747,386.63137543730437
837,466.95,-437.2,-55.3,29.220064999999998,0.01714845946,340.49536780000005,22.2394013,-0.005669871699999992,0.0,509.20274975,-5.123999999999995,-3.074399999999997,-3.586799999999996,-2.049599999999998,,0.0,188.71509606909925,385.2535904989873
