interval_midpoint,δD H2O [‰ SMOW],CO2,CH4,Milan_ECC,Milan_OMEGA,Milan_OBL,Milan_PREC,Milan_90SDec,Volume – km3,delta-iso18o-Base at 6.6m,0.6*iso18o-Base at 6.6m
191.625,-429.2,220.65657572794066,413.1023248407643,0.04417040556,11.433688099999925,22.44277626,0.008641898199999944,530.2841827,0.0,-4.508,-2.7047999999999996
191.97499999999997,-433.2,219.61863390092878,412.8755949735841,0.044309485,18.838083166664667,22.442758233333333,0.004253011000000002,525.6816868333334,0.0,-5.052333333333331,-3.0313999999999983
192.325,-428.26000000000005,218.94202089783283,416.99572938689215,0.044452232589999995,125.97582459999842,22.44798111,-0.0005312043999999413,520.8236126,0.0,-4.4979999999999976,-2.6987999999999985
192.675,-426.36,218.31801238390094,421.442198731501,0.04458298028,246.42494319999568,22.45394012,-0.00497592479999984,516.3438392000002,0.0,-4.323999999999998,-2.594399999999999
193.02499999999998,-424.875,218.55343803056027,429.28511301636786,0.0447060724,341.0085280000013,22.4606688,-0.009159091999999978,512.158362,0.0,-4.121499999999999,-2.472899999999999
193.375,-424.66,219.71417869269948,442.3248324240062,0.04482185067,342.8665906,22.47217681,-0.013087663400000022,508.3697177,0.0,-4.031999999999998,-2.4191999999999987
193.72499999999997,-422.0,220.96677419354836,456.3964458300854,0.04494649188,337.1796184000001,22.48502284,-0.017316437599999956,504.3041228,0.0,-3.7019999999999995,-2.2211999999999996
194.075,-421.3333333333333,222.2736612195812,470.70282778177517,0.04507540270833333,331.24615450000016,22.500081191666666,-0.021594315166666548,500.2435492500001,0.0,-3.677333333333332,-2.206399999999999
194.425,-418.66,223.5801994906621,472.4112886048991,0.0452009842,325.3142740000001,22.5199512,-0.025480727999999925,496.71124900000007,0.0,-3.3619999999999974,-2.0171999999999985
194.77499999999998,-419.78000000000003,224.80090195246186,467.3666666666667,0.04531805330000001,319.7721009999999,22.538898800000002,-0.029080772000000078,493.4529384999999,0.0,-3.419999999999999,-2.051999999999999
195.125,-415.86,225.9919307908395,462.6255846076545,0.04543742172,314.0430044,22.5608015,-0.032507452000000006,490.43432459999997,0.0,-2.9219999999999984,-1.753199999999999
195.47499999999997,-415.5,223.96397476340704,460.9366172106826,0.045559807519999995,308.01587040000015,22.588327,-0.03554175199999994,487.9354136,0.0,-2.861999999999996,-1.7171999999999976
195.825,-422.41999999999996,220.7273566494432,456.4764363697447,0.045681548599999997,302.01682200000016,22.61582875,-0.03854860999999994,485.4639230000001,0.0,-3.7759999999999976,-2.2655999999999983
196.175,-426.1,221.31445491251677,441.9462703052053,0.0457870316,296.6991300000001,22.643210399999997,-0.04066157199999997,483.89616,0.0,-4.238999999999999,-2.543399999999999
196.52499999999998,-430.95,222.78804845222066,446.62438650306757,0.04589583529999999,291.1049775000002,22.674688200000002,-0.04239285099999995,482.80127999999996,0.0,-4.834,-2.9003999999999994
196.875,-433.02,224.4217281292059,461.75064417177964,0.046016357699999996,284.9034575,22.709708720000002,-0.044286146200000015,481.6159092,0.0,-5.169999999999996,-3.1019999999999976
197.22499999999997,-430.86,225.97639519007998,475.4469018404914,0.04612230352,279.29958099999993,22.74528317,-0.045182049800000006,481.4360249,0.0,-4.839999999999999,-2.903999999999999
197.575,-424.71999999999997,231.67025573770474,488.0076292373233,0.04622356288,273.8702140000001,22.78158998,-0.04566836119999999,481.6791806,0.0,-3.951999999999997,-2.3711999999999978
197.925,-434.4166666666667,239.5930846662685,495.9393431635392,0.04633032706666667,268.1348293333332,22.820194516666664,-0.04611593233333335,482.00810416666667,0.0,-5.1856666666666635,-3.1113999999999984
198.27499999999998,-429.9666666666667,242.13430161943316,504.55174908179157,0.0464396291,262.1030977499999,22.864491025000003,-0.04561358099999998,483.41404000000006,0.0,-4.744,-2.8463999999999996
198.625,-424.15999999999997,243.11239672727265,521.849379760609,0.046537184839999995,256.6673721000001,22.90558471,-0.04485184440000001,485.017696,0.0,-3.9979999999999976,-2.3987999999999987
198.97499999999997,-430.3333333333333,244.14462999999992,541.9454298150156,0.0466365583,251.10459075000009,22.948044925,-0.04395530500000002,486.78822399999996,0.0,-4.657333333333333,-2.7943999999999996
199.325,-428.65000000000003,245.24380151515143,559.6052488825508,0.04673833745833333,245.19453583333348,22.996489375,-0.04204216333333339,489.73164624999987,0.0,-4.493999999999999,-2.6963999999999992
199.675,-422.09999999999997,246.30247909090903,567.5184158020747,0.046835499824999995,239.50510050000005,23.043842874999996,-0.03999368600000003,492.79383924999996,0.0,-3.5839999999999974,-2.150399999999998
200.02499999999998,-419.73333333333335,247.33736333333331,574.9069632881084,0.04692977940833334,233.94644574999992,23.09065645,-0.03781064649999998,495.99286266666667,0.0,-3.3339999999999974,-2.000399999999998
200.375,-420.6333333333334,248.38899848484843,582.4151037509973,0.047022446041666666,228.31089625000013,23.140582,-0.034781367500000056,500.16705083333324,0.0,-3.558999999999999,-2.1353999999999993
200.72499999999997,-431.5333333333333,249.41357060606052,589.7300279329605,0.04711240470833333,222.82172025000008,23.1894652,-0.031746535500000055,504.3289121666666,0.0,-5.0123333333333315,-3.007399999999999
201.075,-426.59999999999997,250.4195039975955,597.4313590240562,0.04720580139285714,217.04821292857156,23.24149377142857,-0.028326133000000083,508.9799915714284,0.0,-4.503999999999998,-2.7023999999999986
201.425,-426.8,247.98990491567986,605.2792697525939,0.047297467191666664,211.17985474999978,23.296016250000005,-0.02423917149999985,514.4388390833335,0.0,-4.607333333333332,-2.764399999999999
201.77499999999998,-424.06666666666666,243.69742734122704,607.8399693367501,0.047382290550000004,205.73561449999997,23.346707499999997,-0.020406912999999968,519.5518965,0.0,-4.2256666666666645,-2.5353999999999988
202.125,-420.2833333333333,239.99492035616,588.8482854864437,0.04746739129166667,200.16537874999992,23.399013749999998,-0.01629277749999994,525.0366220833333,0.0,-3.7573333333333316,-2.254399999999999
202.47499999999997,-414.95,241.38860101844207,567.5848883572579,0.047548455825,194.67510316666676,23.451306925,-0.01191513216666675,530.8656157499998,0.0,-3.0789999999999984,-1.8473999999999988
202.825,-412.51666666666665,243.78108312689233,546.3831738437015,0.047629239250000004,189.20091833333348,23.503458249999998,-0.007545328333333462,536.6840674999999,0.0,-2.8439999999999976,-1.7063999999999986
203.175,-407.34999999999997,246.28235962014858,524.2173444976088,0.047711410325,183.48760000000007,23.5578178,-0.00289844250000008,542.9091534999999,0.0,-2.1189999999999984,-1.2713999999999992
203.52499999999998,-412.5833333333333,247.2024345364473,501.6212918660297,0.04779242065,177.67520000000005,23.6130356,0.0019331149999999408,549.4263069999998,0.0,-2.672333333333331,-1.6033999999999982
203.875,-417.25,246.37155933003066,480.31606195468675,0.04787413273333333,171.80550766666667,23.668772466666667,0.006808547333333345,556.005401,0.0,-3.3306666666666644,-1.9983999999999986
204.22499999999997,-423.06000000000006,245.6105874026893,465.76128676470637,0.04794595505,166.44256700000003,23.7189586,0.011153192999999962,561.9491419999999,0.0,-4.016,-2.4095999999999997
204.575,-419.01666666666665,244.80654871431946,450.88121323529487,0.04802015701666667,160.7833356666669,23.77150353333333,0.01567631766666649,568.183527333333,0.0,-3.4573333333333323,-2.0743999999999994
204.925,-412.6,239.78754826254854,435.3463382352941,0.04809729386,154.87624839999998,23.82617192,0.0203616676,574.6542624,0.0,-2.569999999999999,-1.5419999999999994
205.27499999999998,-409.675,232.91120048727748,424.5266868279571,0.0481602569375,149.82024237499994,23.87123575,0.024023397750000036,579.836144375,0.0,-2.3039999999999967,-1.3823999999999979
205.625,-405.62,232.09377710843373,420.0127493662036,0.04822471564999999,144.56768370000003,23.9175138,0.027719030599999993,585.1085365,0.0,-1.7919999999999987,-1.0751999999999993
205.97499999999997,-402.52,230.93585660377366,416.93236606212196,0.04829490985,138.81001710000015,23.9679243,0.03169856879999991,590.8051744999999,0.0,-1.2919999999999987,-0.7751999999999992
206.325,-398.5,228.64646826871927,434.2115853298239,0.04836041486,133.10077439999984,24.01509786,0.035012001800000095,595.7213710000002,0.0,-0.7699999999999975,-0.4619999999999985
206.675,-398.46,227.15790381426208,454.3843575418995,0.048425166320000004,127.37081280000007,24.06176232,0.03818446159999996,600.4782519999999,0.0,-0.7939999999999984,-0.47639999999999894
207.02499999999998,-392.425,227.13751587035728,464.91763848396494,0.0484838330625,122.11950062499997,24.103845562500002,0.040949024999999986,604.66276125,0.0,-0.19649999999999856,-0.11789999999999913
207.375,-394.18,229.4761331306495,460.6848143778213,0.04853765872,116.97487079999996,24.14138472,0.042885781200000014,607.8171476,0.0,-0.3259999999999977,-0.1955999999999986
207.72499999999997,-394.64,231.6053350504409,463.16912788350203,0.048596385480000004,111.32062969999997,24.18220698,0.04492331330000001,611.1724509000001,0.0,-0.2939999999999984,-0.176399999999999
208.075,-392.16,235.2613923205341,487.1086502297837,0.04865300696,105.75380260000006,24.22112014,0.046663763599999984,614.137866,0.0,0.028000000000001534,0.01680000000000092
